Date,IF00.CFE,IC00.CFE,TF00.CFE,AU00.SHF,159920.OF,511880.SH
2013/6/26,2122.4,3200.9791,96.7208,252.9,0.918,85.206
2013/6/27,2119,3149.7411,96.9261,252.05,0.93,85.2238
2013/6/28,2168.6,3152.4259,97.0568,242.45,0.94,85.3034
2013/7/1,2163.4,3219.2673,97.0819,252,0.944,85.3475
2013/7/2,2161.4,3272.3231,97.0857,251.1,0.94,85.3619
2013/7/3,2146,3277.3217,97.1175,251.1,0.921,85.3805
2013/7/4,2171,3302.9465,97.1389,251.1,0.928,85.3933
2013/7/5,2173.6,3284.477,97.1557,251.1,0.943,85.4187
2013/7/8,2128.8,3156.8087,96.8375,251.1,0.93,85.4593
2013/7/9,2127.2,3175.741,96.7817,253.05,0.935,85.4729
2013/7/10,2204,3274.6047,96.5213,252.5,0.944,85.4898
2013/7/11,2321,3366.654,96.3704,252.5,0.969,85.4814
2013/7/12,2277,3336.6989,96.2206,252.5,0.964,85.5381
2013/7/15,2291.4,3403.2413,96.2616,252.5,0.96,85.5644
2013/7/16,2305,3445.0063,96.1626,258.3,0.966,85.5813
2013/7/17,2282.4,3395.0903,95.9974,259.85,0.964,85.5974
2013/7/18,2243.4,3391.3173,96.0291,255,0.966,85.6135
2013/7/19,2217,3306.6659,95.9936,258.8,0.964,85.6618
2013/7/22,2168,3371.9116,95.825,262.4,0.967,85.6771
2013/7/23,2243,3453.4359,95.5822,265.6,0.99,85.6872
2013/7/24,2232.4,3474.2016,95.2604,266.1,0.992,85.6923
2013/7/25,2209.8,3407.9183,95.4355,263.15,0.991,85.6906
2013/7/26,2192,3403.9407,95.542,266.35,0.99,85.7254
2013/7/29,2163.6,3338.1193,95.5036,263.65,0.985,85.7322
2013/7/30,2168.2,3323.1422,95.589,264.65,0.989,85.7398
2013/7/31,2165,3342.1621,95.6397,268.05,0.991,85.7627
2013/8/1,2244.2,3430.2368,95.7556,265.1,0.995,85.7745
2013/8/2,2240,3442.3722,95.8046,254.4,1.001,85.8177
2013/8/5,2265.8,3499.7796,95.699,262,1.003,85.8186
2013/8/6,2278.8,3537.3693,95.6593,258.6,0.99,85.8253
2013/8/7,2258.4,3503.462,95.439,256.5,0.978,85.8347
2013/8/8,2265.4,3512.7479,95.2382,257.05,0.975,85.8364
2013/8/9,2288.2,3525.309,95.1649,257.05,0.98,85.8652
2013/8/12,2348.4,3581.2766,95.0804,267,1.003,85.8719
2013/8/13,2354.6,3600.1338,94.7824,268.1,1.015,85.8847
2013/8/14,2349,3586.0374,94.5398,268.1,1.01,85.8931
2013/8/15,2324.2,3537.5613,94.5336,268.1,1.013,85.9177
2013/8/16,2330,3462.5757,94.5495,272.35,1.01,85.9338
2013/8/19,2329.4,3515.8439,94.4273,274.5,1.014,85.9448
2013/8/20,2308.6,3506.6953,94.1558,271.15,0.993,85.955
2013/8/21,2314,3533.8399,94.3296,273.55,0.984,85.9685
2013/8/22,2309,3542.5763,94.3221,272.1,0.98,85.9872
2013/8/23,2279.2,3534.2968,94.5307,275.2,0.987,86.01
2013/8/26,2340,3607.9672,94.672,279.25,0.995,86.0117
2013/8/27,2338.4,3635.7362,94.6889,278.1,0.986,86.0253
2013/8/28,2322.8,3608.2858,94.4909,284.25,0.972,86.0473
2013/8/29,2314.8,3605.522,94.4389,281.55,0.977,86.0694
2013/8/30,2302.2,3569.5407,94.4441,279,0.977,86.0846
2013/9/2,2329.2,3594.6852,94.4472,279,0.995,86.1058
2013/9/3,2349,3648.1794,94.4494,279,1.009,86.1134
2013/9/4,2342.6,3658.2797,94.3172,279,1.01,86.127
2013/9/5,2341.8,3665.4205,94.369,275,1.022,86.1304
2013/9/6,2355.2,3694.9021,94.17,272.5,1.023,86.1541
2013/9/9,2434.8,3732.9877,93.906,272.1,1.026,86.1786
2013/9/10,2472.6,3770.9768,93.842,272,1.034,86.1795
2013/9/11,2480.8,3735.2585,93.598,264,1.033,86.1897
2013/9/12,2503.4,3745.7894,93.728,268.05,1.035,86.1888
2013/9/13,2497.2,3750.4187,93.764,268.05,1.033,86.2176
2013/9/16,2479.4,3754.6924,93.854,268.05,1.047,86.2354
2013/9/17,2440.4,3688.531,94.234,261.2,1.045,86.249
2013/9/18,2432.2,3723.4368,94.206,261.35,1.047,86.2905
2013/9/23,2463.6,3798.9377,94.35,262.2,1.052,86.299
2013/9/24,2448.4,3802.7302,94.34,262.6,1.045,86.293
2013/9/25,2434.8,3788.8024,94.42,261.35,1.046,86.2981
2013/9/26,2391,3709.8889,94.572,263.8,1.045,86.321
2013/9/27,2398.4,3724.0554,94.346,258.4,1.053,86.3506
2013/9/30,2409.6,3772.8959,94.462,263.05,1.035,86.443
2013/10/8,2440,3836.3881,94.412,256.7,1.043,86.465
2013/10/9,2457,3878.2681,94.362,258.5,1.037,86.4904
2013/10/10,2429,3857.3934,94.35,258.5,1.03,86.5031
2013/10/11,2466,3922.9421,94.29,258.5,1.048,86.5328
2013/10/14,2468.8,3963.2771,94.118,258.5,1.04,86.5497
2013/10/15,2461.4,3968.8913,93.948,258.5,1.048,86.5658
2013/10/16,2426.4,3860.8829,94.012,255.5,1.04,86.5879
2013/10/17,2411,3854.7972,93.926,254,1.042,86.5811
2013/10/18,2428.4,3868.1201,93.886,263.2,1.045,86.6133
2013/10/21,2466.4,3963.9717,93.858,261.85,1.051,86.6268
2013/10/22,2446,3922.5524,93.772,261.9,1.047,86.6472
2013/10/23,2418.8,3822.8967,93.812,263.8,1.037,86.6599
2013/10/24,2405.4,3797.5067,93.6,264.3,1.023,86.6633
2013/10/25,2360.6,3723.1017,93.688,264.15,1.018,86.6844
2013/10/28,2363.6,3710.3633,93.67,264.95,1.025,86.6844
2013/10/29,2368.2,3608.2273,93.504,265.85,1.028,86.6802
2013/10/30,2391.8,3667.2558,93.54,263.25,1.037,86.6878
2013/10/31,2381,3617.9389,93.74,262.8,1.044,86.7022
2013/11/1,2391.4,3606.8489,93.836,261.75,1.048,86.7421
2013/11/4,2384,3631.9272,93.632,260.8,1.046,86.7649
2013/11/5,2381.4,3679.8724,93.474,260.8,1.04,86.7717
2013/11/6,2350.8,3640.6149,93.362,260.8,1.037,86.7836
2013/11/7,2349.4,3589.8933,92.828,259.15,1.031,86.7954
2013/11/8,2311.2,3536.2159,92.292,257.5,1.021,86.8209
2013/11/11,2319.2,3551.7054,91.73,253.75,1.029,86.8403
2013/11/12,2332.6,3585.5055,92.096,251,1.032,86.8488
2013/11/13,2294.4,3518.5053,91.82,251.55,1.012,86.8598
2013/11/14,2301.4,3565.3342,91.63,251.55,1.017,86.8708
2013/11/15,2359.8,3639.9778,91.318,251.55,1.033,86.8954
2013/11/18,2415.6,3729.0471,91.342,255.05,1.062,86.9124
2013/11/19,2415.2,3741.2078,90.94,252.6,1.061,86.9242
2013/11/20,2430.2,3778.44,91.092,253.25,1.064,86.9352
2013/11/21,2414.6,3765.6061,91.396,248.7,1.06,86.9488
2013/11/22,2407.2,3743.5371,91.604,248.3,1.063,86.9734
2013/11/25,2390.2,3740.4645,91.308,245.65,1.064,86.992
2013/11/26,2391,3746.3817,91.374,248.95,1.063,87.0022
2013/11/27,2422.4,3789.3226,91.766,247.15,1.069,87.0132
2013/11/28,2448.6,3821.3838,91.888,245.55,1.075,87.025
2013/11/29,2457,3844.4884,91.782,244.75,1.07,87.0471
2013/12/2,2433.4,3673.5023,91.282,246.15,1.075,87.0682
2013/12/3,2451.6,3760.292,91.722,242.05,1.075,87.0818
2013/12/4,2482.2,3831.449,91.622,241.35,1.065,87.0937
2013/12/5,2483.8,3827.2854,91.368,243.75,1.061,87.1055
2013/12/6,2467,3817.6011,91.4,241.6,1.063,87.1276
2013/12/9,2461.4,3845.7753,91.378,241.05,1.063,87.1504
2013/12/10,2462,3848.4855,90.996,243.75,1.06,87.1614
2013/12/11,2421,3805.908,90.8,245.45,1.045,87.1725
2013/12/12,2412.6,3815.8271,90.9,244,1.038,87.1843
2013/12/13,2414.2,3824.0803,90.31,239.8,1.038,87.2089
2013/12/16,2365.6,3758.1098,91.452,240.5,1.033,87.2258
2013/12/17,2357.8,3735.0334,91.59,244.45,1.032,87.2385
2013/12/18,2368.2,3735.051,91.436,242.5,1.031,87.2513
2013/12/19,2341,3697.0365,91.374,240.35,1.029,87.2597
2013/12/20,2289.2,3650.2554,91.386,235.8,1.017,87.2851
2013/12/23,2306,3646.1015,91.702,237.65,1.022,87.3055
2013/12/24,2305.4,3671.3961,91.65,237,1.032,87.319
2013/12/25,2319,3710.1198,91.792,238.45,1.033,87.3351
2013/12/26,2294,3646.4853,91.67,238.3,1.026,87.3444
2013/12/27,2326.8,3702.639,91.56,240.05,1.037,87.3029
2013/12/30,2324.2,3714.5523,91.798,238.2,1.033,87.3944
2013/12/31,2345,3730.2298,91.802,239.5,1.036,87.4122
2014/1/2,2331.8,3748.5278,91.35,240.4,1.033,87.4249
2014/1/3,2302.4,3717.7797,91.306,242,1.015,87.5139
2014/1/6,2240.8,3615.0836,91.22,244.35,1.005,87.5258
2014/1/7,2238.4,3637.2598,91.44,244,1.005,87.563
2014/1/8,2241.2,3641.6855,91.696,240.1,1.019,87.5554
2014/1/9,2223.6,3600.5927,91.502,239.05,1.014,87.5664
2014/1/10,2218,3534.9436,91.542,241.05,1.014,87.5893
2014/1/13,2204.4,3518.7586,91.466,244,1.012,87.6113
2014/1/14,2217.6,3588.4261,91.482,244.5,1.009,87.6367
2014/1/15,2211.6,3612.3988,91.816,244.5,1.012,87.6495
2014/1/16,2211.2,3618.4114,91.64,242.85,1.018,87.685
2014/1/17,2182.8,3577.1071,91.63,244.25,1.023,87.6815
2014/1/20,2184.6,3550.0347,91.782,243.4,1.015,87.6535
2014/1/21,2206.4,3604.5722,92.09,244.6,1.021,87.6728
2014/1/22,2254.6,3700.9517,92.222,242.85,1.021,87.7209
2014/1/23,2244.2,3726.713,92.076,242.2,1.008,87.7567
2014/1/24,2251.8,3782.4185,92.198,245.7,1.001,87.7926
2014/1/27,2227,3781.7162,92.512,247.6,0.978,87.8057
2014/1/28,2230.8,3773.7893,92.334,245.9,0.978,87.8249
2014/1/29,2240,3807.5349,92.402,244.8,0.987,87.9412
2014/1/30,2199.2,3785.0956,92.254,250.9,0.98,88.0785
2014/2/7,2214.6,3855.485,92.514,249.35,0.964,88.0383
2014/2/10,2260.4,3969.4241,92.33,250,0.964,88.0225
2014/2/11,2277.4,3975.0237,92.526,249,0.979,88.0234
2014/2/12,2284,4018.895,92.448,252,0.988,88.0514
2014/2/13,2273.4,3959.4807,92.584,255.25,0.986,88.075
2014/2/14,2288.4,4027.4171,92.536,255.25,0.99,88.172
2014/2/17,2305.4,4103.973,92.264,255.25,1.003,88.235
2014/2/18,2280.4,4099.0573,91.918,258.35,1.003,88.2761
2014/2/19,2304.2,4099.3447,91.832,259.1,1.009,88.2201
2014/2/20,2284,4041.9431,91.892,257.5,0.997,88.1668
2014/2/21,2261.2,4015.4902,91.95,258.65,1.005,88.2009
2014/2/24,2206.2,3999.7815,92.08,260.05,0.999,88.2035
2014/2/25,2145.6,3859.1557,92.45,261.25,1.005,88.2192
2014/2/26,2149,3884.5243,92.266,265.45,1.009,88.2315
2014/2/27,2148.2,3833.1334,92.61,261.35,1.021,88.2341
2014/2/28,2174,3873.2716,92.59,263.3,1.031,88.2542
2014/3/3,2163.8,3954.0019,92.478,262.25,1.018,88.2901
2014/3/4,2169.8,3954.7501,92,261.1,1.02,88.3294
2014/3/5,2149.6,3933.5295,91.948,261.1,1.012,88.3478
2014/3/6,2167.4,3928.6313,92.134,263,1.017,88.3495
2014/3/7,2141.2,3908.8467,92.078,263.75,1.015,88.3862
2014/3/10,2062.8,3760.5735,92.2,262.95,1.001,88.3924
2014/3/11,2088.6,3764.4858,92.206,262.95,1.002,88.4011
2014/3/12,2085.8,3765.8516,92.288,265,0.99,88.3924
2014/3/13,2105.4,3806.2645,92.38,265,0.986,88.3801
2014/3/14,2100,3788.5627,92.98,265,0.976,88.3994
2014/3/17,2137.4,3864.7192,92.83,268,0.975,88.4125
2014/3/18,2114.4,3886.2009,92.6,268.7,0.983,88.4265
2014/3/19,2123.2,3877.8931,92.62,271.05,0.985,88.43
2014/3/20,2081.6,3776.4858,92.628,265.2,0.972,88.4335
2014/3/21,2143.6,3850.3423,92.654,265.5,0.982,88.4562
2014/3/24,2150.8,3882.9471,92.616,264.05,0.996,88.4571
2014/3/25,2152.6,3888.0937,92.648,261.75,0.991,88.4571
2014/3/26,2153,3898.1843,92.566,262.05,1,88.478
2014/3/27,2134.8,3842.2098,92.536,262.9,0.995,88.4632
2014/3/28,2145,3765.4941,92.53,259.4,1.006,88.4579
2014/3/31,2143.4,3741.3744,92.546,259.5,1.008,88.527
2014/4/1,2158.4,3798.8043,92.408,260.15,1.017,88.5611
2014/4/2,2175,3801.2933,92.164,260.15,1.021,88.5751
2014/4/3,2159.6,3795.6791,91.978,258.95,1.027,88.5882
2014/4/4,2188,3837.5192,92.02,258.95,1.025,88.6372
2014/4/8,2247.2,3878.8205,92.03,257,1.027,88.6346
2014/4/9,2236.2,3914.7892,92.1,259.8,1.031,88.6398
2014/4/10,2285,3934.5582,92.258,259.8,1.048,88.6555
2014/4/11,2272,3917.3678,92.384,259.8,1.047,88.6984
2014/4/14,2272.4,3946.7257,92.566,259.8,1.046,88.6993
2014/4/15,2236.8,3918.0615,92.52,259.8,1.037,88.7045
2014/4/16,2233,3916.0907,92.47,259.95,1.035,88.7167
2014/4/17,2229,3911.2753,92.646,259.75,1.035,88.7211
2014/4/18,2221.4,3925.2275,92.746,258.25,1.038,88.7447
2014/4/21,2179.8,3862.9531,92.698,256.05,1.033,88.757
2014/4/22,2188.6,3845.2542,92.518,258.45,1.036,88.771
2014/4/23,2185,3827.7179,92.566,257.2,1.028,88.7806
2014/4/24,2183.2,3784.5062,92.512,257,1.028,88.7884
2014/4/25,2172.4,3702.5484,92.552,258.7,1.018,88.8252
2014/4/28,2143.6,3589.4578,92.558,261.7,1.009,88.7806
2014/4/29,2160.8,3642.3879,92.716,260.25,1.015,88.8016
2014/4/30,2147,3668.9285,92.824,262.45,1.017,88.8872
2014/5/5,2156.6,3700.2172,92.81,261.05,1.006,88.896
2014/5/6,2144.8,3719.4008,92.964,261.05,1.003,88.9108
2014/5/7,2136,3653.1419,92.992,262,0.994,88.9283
2014/5/8,2137.4,3657.0834,93.05,262,1,88.9414
2014/5/9,2138,3620.0753,93.326,262,1,88.9712
2014/5/12,2178.8,3714.3136,93.282,262,1.02,88.9729
2014/5/13,2166.6,3708.5971,93.15,262,1.024,88.9817
2014/5/14,2165.6,3705.5898,93.014,262,1.034,88.9904
2014/5/15,2147.4,3635.9691,92.9,262,1.033,89.0053
2014/5/16,2142.2,3630.4347,92.948,260.2,1.036,89.0289
2014/5/19,2099.6,3609.6925,92.952,260.55,1.038,89.0385
2014/5/20,2099.4,3619.7714,92.972,259.4,1.045,89.0437
2014/5/21,2119.2,3650.5788,93.062,259.75,1.048,89.0525
2014/5/22,2114.2,3649.4157,93.1,260,1.053,89.0691
2014/5/23,2143.2,3688.795,93.1,260.05,1.056,89.0892
2014/5/26,2148.2,3728.6623,93.12,259.65,1.053,89.0918
2014/5/27,2142.2,3719.7339,93.26,258.8,1.054,89.1111
2014/5/28,2173.8,3761.8828,93.694,255.95,1.067,89.1198
2014/5/29,2153.4,3723.1874,93.788,253,1.064,89.1163
2014/5/30,2147.8,3730.3681,94.168,253.65,1.058,89.1653
2014/6/3,2139.2,3724.0145,94.198,251.4,1.07,89.1845
2014/6/4,2125.2,3691.4554,94.636,251.9,1.066,89.2029
2014/6/5,2149.6,3733.1124,94.078,251.8,1.07,89.2291
2014/6/6,2125.6,3719.7447,94,253.8,1.067,89.2886
2014/6/9,2128.2,3699.3804,94.08,252.65,1.066,89.3253
2014/6/10,2157.6,3740.8707,94.118,251.8,1.07,89.3209
2014/6/11,2151.2,3758.4372,94.066,253.05,1.071,89.3008
2014/6/12,2150.4,3750.7041,94.1,252.6,1.067,89.2859
2014/6/13,2177.2,3791.078,94.724,253.05,1.074,89.2964
2014/6/16,2186.6,3813.8972,94.69,255,1.074,89.2588
2014/6/17,2173,3779.1804,94.52,255.15,1.071,89.2107
2014/6/18,2164.2,3758.4839,94.52,254.65,1.074,89.1259
2014/6/19,2135.6,3658.723,94.5,255.8,1.071,89.334
2014/6/20,2130,3691.5022,94.544,262.75,1.075,89.3804
2014/6/23,2123.2,3717.354,94.524,261.55,1.063,89.3769
2014/6/24,2132.2,3740.0758,94.518,261.8,1.06,89.4232
2014/6/25,2126,3715.5528,94.468,265.55,1.062,89.4451
2014/6/26,2135.6,3762.2355,94.49,262.5,1.069,89.4634
2014/6/27,2142.4,3788.9017,94.506,262.5,1.072,89.4556
2014/6/30,2154.2,3823.5631,94.428,265,1.062,89.4967
2014/7/1,2156.2,3849.6935,93.98,263.5,1.071,89.5115
2014/7/2,2163.2,3876.5653,93.816,263.5,1.09,89.5439
2014/7/3,2167.4,3915.8608,93.562,263.5,1.093,89.5832
2014/7/4,2166.6,3901.1643,93.766,255.05,1.095,89.5998
2014/7/7,2163.2,3910.835,93.67,259.9,1.09,89.5981
2014/7/8,2167,3935.4028,93.692,260.05,1.09,89.5893
2014/7/9,2132.2,3879.5794,93.65,260.05,1.076,89.571
2014/7/10,2133.2,3879.3787,93.706,260.05,1.077,89.5552
2014/7/11,2138,3925.7039,93.786,260.05,1.075,89.6051
2014/7/14,2162.4,3985.1786,93.596,260.05,1.084,89.6234
2014/7/15,2163,3987.4299,93.402,260.05,1.089,89.6523
2014/7/16,2163.4,3957.2362,93.18,259.4,1.087,89.6689
2014/7/17,2155.8,3927.3493,92.904,260.3,1.089,89.6794
2014/7/18,2167.4,3938.1442,93,262.35,1.085,89.6995
2014/7/21,2157.4,3926.1822,93.058,261.15,1.086,89.6724
2014/7/22,2186.4,3977.8586,93.036,261,1.095,89.6864
2014/7/23,2190.6,3952.3594,92.94,261.1,1.105,89.6943
2014/7/24,2240.4,3949.544,92.984,259.55,1.116,89.7214
2014/7/25,2274.6,3984.2034,93.27,257.75,1.122,89.7703
2014/7/28,2336.4,4060.7467,93.072,259.6,1.132,89.7948
2014/7/29,2335.4,4099.2161,93.04,259.75,1.131,89.8053
2014/7/30,2328.8,4106.0101,93.032,257.4,1.146,89.8132
2014/7/31,2370.8,4147.1292,93.158,257.5,1.144,89.8446
2014/8/1,2342.6,4101.5123,93.312,256,1.136,89.8717
2014/8/4,2386.4,4168.3683,93.266,256,1.139,89.8849
2014/8/5,2368,4189.092,93.2,256,1.133,89.8936
2014/8/6,2362,4216.8377,93.06,256,1.131,89.8892
2014/8/7,2334.4,4175.4243,93.036,256,1.129,89.9076
2014/8/8,2338.6,4200.3701,92.99,260,1.123,89.919
2014/8/11,2360,4264.0046,92.97,260,1.132,89.9128
2014/8/12,2365.8,4286.2042,92.696,258,1.134,89.9198
2014/8/13,2358.8,4288.1555,93.008,258.05,1.138,89.9303
2014/8/14,2335.6,4260.5813,93.17,258.05,1.147,89.9382
2014/8/15,2360.2,4309.4189,93.33,258.05,1.156,89.9671
2014/8/18,2376.2,4367.7801,93.2,256.95,1.155,89.981
2014/8/19,2374.4,4380.8283,93.064,260.55,1.156,90.0011
2014/8/20,2364.4,4381.2774,93.168,258.7,1.163,90.009
2014/8/21,2354.8,4379.3689,93.172,257.3,1.158,90.0169
2014/8/22,2372.2,4405.0016,93.238,257.3,1.167,90.0274
2014/8/25,2348,4371.2852,93.168,252.1,1.161,90.0134
2014/8/26,2337.6,4293.7853,93.342,254,1.162,90.0055
2014/8/27,2336,4307.0575,93.464,257.35,1.153,90.0274
2014/8/28,2330.6,4268.365,93.4,257.75,1.141,89.995
2014/8/29,2351.6,4313.5523,93.386,258,1.136,90.0868
2014/9/1,2349.6,4391.0611,93.332,261.45,1.143,90.1113
2014/9/2,2389.4,4457.9658,93.244,261.45,1.149,90.1463
2014/9/3,2411.6,4489.5653,93.046,261.45,1.167,90.1533
2014/9/4,2445.6,4527.8788,92.968,261.45,1.167,90.1524
2014/9/5,2470.2,4545.9869,92.9,261.45,1.165,90.1498
2014/9/9,2457.6,4580.3024,92.928,261.45,1.162,90.1542
2014/9/10,2441.4,4588.3004,92.81,261.45,1.142,90.1638
2014/9/11,2418,4583.4617,93.114,261.45,1.137,90.2031
2014/9/12,2439.2,4634.1258,93.066,261.45,1.141,90.2224
2014/9/15,2433,4683.4252,93.58,261.45,1.131,90.2355
2014/9/16,2394.2,4525.5992,93.58,244.8,1.121,90.2635
2014/9/17,2402,4565.0545,93.694,245.6,1.132,90.2573
2014/9/18,2405.8,4597.1654,94.306,245.6,1.121,90.2958
2014/9/19,2419.4,4635.8579,94.702,242.55,1.134,90.3063
2014/9/22,2389.2,4573.0253,94.714,242.25,1.116,90.3098
2014/9/23,2403.8,4631.7128,94.426,242.25,1.115,90.3133
2014/9/24,2468.4,4691.3697,94.406,242.25,1.113,90.2958
2014/9/25,2454.6,4690.4198,94.594,240.4,1.108,90.308
2014/9/26,2450.8,4705.2274,94.448,242.5,1.102,90.3867
2014/9/29,2455.2,4751.5009,94.698,240.7,1.093,90.5546
2014/9/30,2453.2,4789.1861,94.752,240.25,1.095,90.9052
2014/10/8,2483.6,4864.5994,94.544,239,1.102,90.6289
2014/10/9,2475,4874.799,94.5,239,1.128,90.7015
2014/10/10,2469.8,4853.2229,94.488,239,1.102,90.5231
2014/10/13,2454.4,4854.0295,94.65,236.95,1.078,90.5389
2014/10/14,2438.6,4837.8601,95.222,236.95,1.08,90.5581
2014/10/15,2455,4858.9257,95.29,236.95,1.095,90.566
2014/10/16,2446.6,4779.5661,95.438,241.3,1.075,90.5861
2014/10/17,2438,4735.2292,95.656,246.45,1.074,90.5974
2014/10/20,2453.8,4801.8904,95.996,246.15,1.076,90.5983
2014/10/21,2439.4,4757.9198,95.7,247,1.07,90.6001
2014/10/22,2428.6,4701.0131,95.444,244.85,1.085,90.6062
2014/10/23,2405.6,4632.4522,95.492,244.65,1.083,90.6132
2014/10/24,2396.6,4651.3854,95.632,248.55,1.077,90.6246
2014/10/27,2381,4685.3375,95.53,243.15,1.068,90.6595
2014/10/28,2425.8,4797.794,95.828,242.9,1.084,90.6954
2014/10/29,2457.6,4862.8692,95.76,242.9,1.098,90.7207
2014/10/30,2469.6,4863.7216,95.432,242.9,1.093,90.7181
2014/10/31,2523.2,4857.6681,95.534,242.9,1.111,90.7207
2014/11/3,2511.2,4898.8584,95.91,242.9,1.105,90.7338
2014/11/4,2511,4874.2817,96.334,242.9,1.102,90.7487
2014/11/5,2515.2,4866.462,96.6,242.9,1.085,90.754
2014/11/6,2517.2,4895.1078,96.508,242.9,1.091,90.7653
2014/11/7,2496.4,4848.7436,96.98,242.9,1.088,90.7758
2014/11/10,2564.8,4901.1019,97.114,242.9,1.108,90.7881
2014/11/11,2549.4,4755.4415,96.798,242.9,1.103,90.8038
2014/11/12,2584.2,4837.1791,96.654,242.9,1.112,90.8143
2014/11/13,2570.8,4794.5948,96.48,242.9,1.12,90.823
2014/11/14,2578.2,4782.8442,96.23,242.9,1.139,90.8466
2014/11/17,2567,4830.4397,95.806,242.9,1.121,90.8466
2014/11/18,2545,4839.3876,96.404,235,1.096,90.8475
2014/11/19,2533.6,4856.387,96.222,235.8,1.084,90.8484
2014/11/20,2543.4,4846.1825,96.026,233.6,1.084,90.8589
2014/11/21,2566,4899.9056,96.274,235.9,1.088,90.8195
2014/11/24,2674.4,4980.1255,96.98,237.5,1.099,90.6438
2014/11/25,2724.4,5055.0224,96.672,237.5,1.096,90.7443
2014/11/26,2745.6,5079.5805,97.138,237.45,1.105,90.8886
2014/11/27,2754.8,5115.7995,97.02,236.5,1.103,90.9664
2014/11/28,2826,5109.8356,96.9,235.25,1.105,91.0066
2014/12/1,2809.2,5073.6662,97.05,228.55,1.083,90.9927
2014/12/2,2936,5141.3893,96.76,238.7,1.097,91.0101
2014/12/3,2996.2,5201.1533,95.888,237.5,1.089,91.0302
2014/12/4,3195.8,5311.1938,95.366,238.4,1.103,91.0136
2014/12/5,3183,5196.1723,95.1,238.05,1.114,91.0399
2014/12/8,3327.2,5272.9202,94.684,235.8,1.124,91.046
2014/12/9,3143,5061.262,95.088,238.7,1.101,91.0678
2014/12/10,3229.6,5235.3393,95.05,243.15,1.1,91.0845
2014/12/11,3207.8,5313.6107,94.6,240.55,1.096,91.0949
2014/12/12,3215.8,5351.367,95.12,240.55,1.097,91.1028
2014/12/15,3244,5439.43,95.756,240.05,1.094,91.1037
2014/12/16,3322.8,5461.9297,96.006,238.75,1.09,91.0792
2014/12/17,3363.6,5413.7984,96.396,238.5,1.076,91.0233
